nome_operadora,modalidade,uniodonto,qt_beneficiarios_periodo,qt_prestadores_periodo,ativa,porte,reg_ans,ano,trimestre,3_vr_receitas,4_vr_despesas,311_vr_contraprestacoes,3111_vr_contraprestacoes_efetivas,311121_vr_contraprestacoes_pre,3117_vr_corresponsabilidade_cedida,1231_vr_creditos_operacoes_saude,41_vr_eventos_liquidos,2111_vr_eventos_a_liquidar,43_vr_desp_comerciais,464119113_vr_desp_comerciais_promocoes,46_vr_desp_administrativas,44_vr_outras_desp_oper,47_vr_desp_tributos,35_vr_receitas_fin,36_vr_receitas_patrimoniais,45_vr_despesas_fin,33_vr_outras_receitas_operacionais,12_vr_ativo_circulante,13_vr_ativo_permanente,21_vr_passivo_circulante,23_vr_passivo_nao_circulante,25_vr_patrimonio_liquido,31_vr_ativos_garantidores,32_vr_provisoes_tecnicas,2521_vr_pl_ajustado,2522_vr_margem_solvencia_exigida,61_vr_conta_61
,,,,,,,418196,2018,1,0.11,12623.76,0,0,0,0,0,0,0,0,0,12623.76,0,0,0.11,0,0,0,643.89,24546.97,0,0,25190.86,0,0,342424,0,0
,,,,,,,418757,2018,3,2203428.33,2374019.2,0,0,0,0,0,0,0,176910.59,0,1774329.28,0,0,18857.82,0,422779.33,33275.52,1441415.97,394333.08,1526930.95,67557.46,241260.64,2330553.4,-179258.41,0,0,0
,,,,,,,312347,2018,3,86516229.19,80446282.79,69413035.78,69413035.78,0,0,6917820.59,53513240.63,13632942.82,433572.86,0,17682429.12,7315121.59,0,1908425.77,147464.65,1501918.59,15082014.08,52213935.95,25678455.09,36840727.58,7227970.99,27753746.07,69378324.69,0,0,0,0
,,,,,,,311146,2018,3,39880651.69,35792531.13,36278862.24,36278862.24,0,0,4240543.04,27352530.89,12539462.28,179667.83,0,4927312.56,2701746.27,21765.21,536547.65,64861.3,609508.37,3305168.41,18908562.37,14297886.37,18416005.2,1644482.96,9190045.27,36278862.24,-304787.91,0,0,132205.25
,,,,,,,357065,2018,3,90130709.89,85938047.05,89279808.58,90998585.38,0,0,6018867.93,72525696.45,16806174.81,694362.75,0,9404218.52,3239139.71,0,1959734.59,19187.71,74629.62,205213.04,44334447.22,2423187.31,26836462.3,899285.91,19021886.32,89240710.55,-1294136,0,0,0
,,,,,,,419257,2018,4,8979856.59,2546383.83,0,0,0,0,0,0,0,0,0,1367377.19,1155361.29,0,299975.15,0,23645.35,1849.8,7396737.53,2116.42,565920.96,0,6832932.99,10454507.77,-1776476.13,0,0,1216070.94
ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,Odontologia de Grupo,NÃO,30493,,SIM,,412996,2018,4,7714977.48,6442633.74,7990924.95,8346555.48,8346555.48,0,299194.9,2911035.14,259978.62,752483.24,0,2579948.6,10532,0,95495.99,180,188634.76,0,2384692.55,810332.78,532176.24,330609.65,2332239.44,7990924.95,-371623.46,0,0,0
,,,,,,,337561,2019,1,4354021.16,3342895.87,3903315.5,4172247.7,0,-268932.2,1163856.73,2494610.32,2686894.71,62049.62,0,615862.66,135579.81,0,116226.82,0,34793.46,403830.06,9914951.27,4452265.48,3657768.79,4208091.16,6501356.8,3903315.5,-69351.22,0,0,171206.03
,,,,,,,317012,2019,1,9938820.87,8432875.87,9812846.22,11118187.53,0,-1305341.31,1267924.9,5597239.41,4208688.96,21790.65,0,1591229.61,1186522.9,0,244379.76,27394.26,36093.3,662289.29,20086158.26,6039099.46,6227494.87,9496351.51,10401411.34,9812846.22,-761319.65,0,0,73499.89
,,,,,,,303267,2019,1,89671658.4,86140984.48,85846867.41,92371346.71,0,-6524479.3,6028524.34,72109350.42,38108748.87,1763927.44,12230,7922488.46,3973440.43,3745.97,1460923.09,20572.72,368031.76,3637872.97,92422508.69,58951272.06,62309136.7,18646096.03,67303215.6,85844837.57,-1267307.18,0,0,415341.5
,,,,,,,315648,2019,2,15560209.77,16285789.98,14411645.76,16350929.05,0,-1905051.17,1068393.57,13070205.3,4360568.43,68783.05,0,1986115.1,1123298.49,0,408437.45,68647.25,37388.04,817679.45,11837004.63,4736160.23,6592067.78,1470203.43,8510893.65,14411645.76,-146200.14,0,0,126614.04
,,,,,,,418757,2019,2,1616607.59,1561987.68,0,0,0,0,0,0,0,95370.73,0,1226254.5,0,0,13897.27,0,240362.45,20474.4,1391370.05,343491.73,1383333.38,67557.46,236753.82,1715647.24,-133411.32,0,0,7402.79
,,,,,,,349712,2019,2,126208658.94,127056477.28,104711640.16,107724755.5,0,-2788244.17,4229670.19,86312689.32,21493359.9,430179.57,93327.18,13180226.28,26535515,1087.86,1783053.37,1071676.84,596779.25,20475470.68,53653276.6,62735379.29,40630190.93,8452233.63,67306231.33,104713921.2,-805465.39,0,0,0
,,,,,,,421243,2019,2,11952.05,87751.03,0,0,0,0,0,0,0,19993.09,0,65112.69,1133.95,0,200.8,0,1511.3,0,25389.76,7443.21,91423.6,0,18110.85,11751.25,0,0,0,902.5
,,,,,,,421278,2019,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1200000,0,0,0,1200000,0,0,0,0,0
ODONTO JARAGUÁ LTDA,Odontologia de Grupo,NÃO,16770,,SIM,,312321,2019,4,2474018.37,2692473.93,2426451.16,2426451.16,2426451.16,0,5971.9,1866902.86,0,118117.02,0,690555.24,0,0,40636.95,20790.81,16898.81,56368.76,596392.7,1425080.54,352691.95,474398.51,1194382.78,2426451.16,-70229.31,0,0,0
,,,,,,,420689,2019,4,379919.46,527671.44,0,0,0,0,0,0,0,0,0,472345.72,0,0,0,0,55325.72,0,306496.07,0,222414.36,0,84081.71,379919.46,0,0,0,0
,,,,,,,414573,2019,4,24195589.28,20034509.84,20246018.95,85409241.96,0,-64740884.46,5184.96,7642229.63,7205466.34,176556.08,0,9967376.89,2154159.55,0,1698809.21,293668.64,94187.69,2577898.15,32822347.39,11686474.43,10412266.84,3189768.08,30906786.9,20255489.95,-630276.67,0,0,556932.65
,,,,,,,422941,2021,3,125.15,20900.82,0,0,0,0,0,0,0,0,0,20768.67,0,0,0,125.15,132.15,0,1479433.43,0,209.1,0,1500000,0,0,0,0,0
,,,,,,,318299,2007,4,77086634.76,71598432.37,35786852.63,37314878.11,0,0,4339050.39,28369445.9,1637258.84,237198.09,0,5115607.98,37207537.55,0,0,802920.27,406593.99,39530548.5,25526395.59,0,9987835.89,754255.77,30190066.2,35296379.38,0,0,0,0
,,,,,,,413984,2010,1,6705.71,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,484446.84,82732.54,0,0,561473.67,0,0,0,0,0
LIFE EMPRESARIAL SAÚDE LTDA.,Medicina de Grupo,NÃO,16035,,SIM,,414492,2017,4,204314478.8,201436554.9,192799523,192802764.9,18990957.25,-3241.83,11468200.37,138527776.2,32686756.79,0,0,38904712.51,8476308.18,14392015.95,3739580.04,11715613.87,1135742.06,1284050.41,57241235.28,60798132.93,39262850.65,2634182.7,76142334.86,192799523,-5224288.6,6000000,0,5383026.8
,,,,,,,418218,2018,1,2568166.01,1302798.98,1908312.13,1908312.13,0,0,0,1079901.69,537760.8,0,0,175223.26,32324.33,0,93047.31,0,15349.7,566806.57,5143695.4,21295.38,568691.97,0,4596298.81,1908312.13,0,0,0,0
,,,,,,,366307,2007,1,2021407.71,2202536.1,2386508.75,2461286.26,0,0,1041285.42,1804157.17,561786.07,37901.45,0,317908.71,1500,0,0,0,41068.77,0,1379960.87,0,848213.87,23102.18,715702.51,2014578.23,0,0,0,0
PREMIUM SAÚDE S.A.,Medicina de Grupo,NÃO,0,,NÃO,,417823,2011,4,18803.56,6064.4,19518.76,19518.76,0,0,5644.08,1854.28,1854.28,3629.44,0,578.86,0,0,0.01,0,1.82,0,226918.98,0,16753.86,0,210165.12,19518.76,-852.3,0,0,1499.04
,,,,,,,402966,2016,3,12751813.15,12643626.2,13066641.67,13066641.67,0,0,2313825.77,8663757.7,2490654.91,1295275.76,0,1717903.96,946333.34,0,149099.61,0,20355.44,5197.11,5052299.12,2711648.25,3097266.5,19930.72,4562166.16,13066641.67,-469125.24,708000,0,23602.96
GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,Medicina de Grupo,NÃO,101478,,SIM,,309222,2011,2,205229051.08,202099977.1,208987208.1,208905408.84,0,0,13502992.82,159057735.39,26947863.98,7186246.83,0,23682250.22,11236230.06,0,39235.54,0,937514.6,111810,82447891.13,4894338.13,47444920.3,17270231.26,22627077.7,208942678.21,-7806974.54,0,0,1791935.3
,,,,,,,333719,2012,3,10789886.5,14918024.23,8783290.49,8783290.49,0,0,1141187.62,3533058.56,4446944.37,0,0,2394260.26,8960003.05,401.06,0,0,30301.3,1860684.61,3227256.54,306956.4,6173667.13,0,1488683.54,8784342.18,0,0,0,0
PREV-SYSTEM EIRELI EPP,Odontologia de Grupo,NÃO,0,,NÃO,,401609,2015,4,1560665.37,1593341.88,1616245.42,1616245.42,1616245.42,0,164838.76,485035.26,109884.81,42225.22,0,658257.32,255330.67,0,13067.9,24000,152493.41,0,455032.3,1227985.09,643130.54,840230.92,199655.93,1616245.42,-92647.95,0,0,0
,,,,,,,353876,2016,1,4424162.21,4193091.26,3992469.56,3992469.56,0,0,646496.84,3663920.3,3061343.48,4952.46,0,301403.87,218111.38,0,310471.45,211.27,4703.25,204881.55,9222876.11,1022667,3815200.71,2323596.59,4106745.81,3992469.56,-83637.7,0,0,44945.01
,,,,,,,416967,2016,1,43458999.23,38971250.52,41960730.12,41960730.12,0,0,13612483.79,36717541.41,11653347.46,0,0,2809226.22,-569447.54,0,420251.42,0,13930.43,1078017.69,26227972.41,1679816.62,12671846.66,1530000,9218193.66,41960730.12,0,0,0,0
CASA DE SAÚDE SÃO BERNARDO LTDA,Medicina de Grupo,NÃO,0,,NÃO,,363766,2016,2,118971577.91,116779266.38,115314341.22,115625051.53,0,0,15016204.27,85464633.41,43691763.19,1929859.07,0,16695361.64,10787250.16,224284.56,3665033.26,38520,1677877.54,1756555.43,71064674.26,41913560.2,52024519.8,22067124.99,37375123.4,115314341.22,-1802872,0,0,680845.26
,,,,,,,361011,2016,2,80136749.24,74830595.7,75446983.28,75446983.28,0,0,570863.71,65945187.09,18955889.38,51176.5,0,6258603.34,2452535.55,0,4687628.73,0,123093.22,2137.23,70365151.82,79817818.57,54963586.94,7468021.45,87751362,75446983.28,0,0,0,0
,,,,,,,418552,2016,3,8728308.81,8031959.57,0,0,0,0,0,0,0,1718507.75,0,5037282.32,1141061.07,0,1227400.85,0,135108.43,0,2870999.38,827551.99,1669403.85,38000,1346121.37,8006546.09,-505638.13,1000000,0,51323.09
,,,,,,,353027,2016,3,55208778.05,51653092.19,36877374.17,37203892.07,0,-326517.9,548268.54,28668591.02,5555791.35,114779.31,0,5987707.14,16361666.42,0,1067569.48,0,520348.3,18212862.04,10802418.73,13719011.99,11285432.97,3048858.71,10187139.04,36865476.68,-937130.15,0,0,0
MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.,Medicina de Grupo,NÃO,6520,,SIM,,333689,2016,3,1225263766.12,1170012153.41,1198132961.46,1198165041.65,0,0,264639967.97,1130197559.55,225012222.34,1192532,0,17462614.03,18767764.98,9088.39,31182225.08,0,2382594.46,592358.79,581830859.62,18928108.42,255487112.2,22439365.78,286296480.48,1198132961.46,-4643779.21,0,0,18715603.13
,,,,,,,352683,2016,3,154310674.68,155504052.92,105817026.13,105817026.13,0,0,10414446.34,89910846.97,25634248.46,1092368.77,0,11613923.63,51302093.89,283.87,2402221.63,137393.42,1584535.79,49373681.88,51262945.09,61957808.44,57463808.91,39442640.9,16314303.72,105817026.13,-1623059.72,0,0,0
DENTALSHOW ASSISTÊNCIA ODONTOLÓGICA LTDA.,Odontologia de Grupo,NÃO,0,,NÃO,,361038,2016,3,2768098.76,2637052.43,2690667.49,2690667.49,2690667.49,0,304167.87,1181997.94,594456.88,248043.77,0,911302.49,238014.28,0,135572.32,0,57693.95,120944,1947011.9,42591.61,1371636.61,119022.13,498944.77,2690667.49,-179085.05,679035.52,0,115061.42
,,,,,,,417921,2016,4,883445.84,529997.59,0,0,0,0,0,0,0.01,0,0,451225.53,0,0,31.47,0,78772.06,0,491127.45,44085.16,490758.09,0,44454.52,891041.15,-7626.78,0,0,4925.62
,,,,,,,384704,2016,4,17244091.45,16398992.34,16652332.42,16652332.42,0,0,64090.56,14127106.49,1906596.03,0,0,2241299.76,25835.45,0,495112.96,0,4750.64,96646.07,6105584.24,1465508.3,1965817.21,0,5605275.33,16652332.42,0,0,0,0
GREEN LINE SISTEMA DE SAÚDE S.A,Medicina de Grupo,NÃO,0,,NÃO,,325074,2016,4,851894069.61,838596976.95,815974586.2,815974586.2,0,0,21541131.58,633842503.53,84588804.78,19357977.64,0,132155934.98,30938519.16,30718.24,16608583.3,0,22271323.4,24358287.3,146875153.79,425894055.12,138041504.89,130898205.73,303829498.29,815974586.2,-5047387.19,17400000,0,3903680.03
MEDGOLD ASSISTENCIA MEDICA LTDA - ME,Medicina de Grupo,NÃO,692,,SIM,,419753,2017,1,354754.91,272516.55,347952.14,347952.14,123,0,33165.41,144086.61,177507.99,3500.12,0,75177.73,45990.79,3233.98,884.42,0,527.32,17131.54,231019.5,553927.1,231958.1,0,485156.28,347952.14,-11213.19,336490.7,0,14406.14
,,,,,,,311359,2017,2,114437621.2,110153781.8,23781130.49,23781731.25,0,0,1582122.24,21967873.63,6098470.17,109982.81,0,1329249.38,86255188.69,24708.91,1309743.71,101301.37,466778.33,92696849.26,47363369.91,33548261.36,33784999.94,18567080.46,24275711.4,23781130.49,-1146477.42,0,0,0
ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA,Medicina de Grupo,NÃO,153,,SIM,,420000,2017,2,7296036.7,6784430.42,7204536.38,7204536.38,0,0,1207972.46,5485258.61,4752769.14,118579.64,0,839139.18,236510.47,244.4,80840.57,9181.37,104698.12,1478.38,6339991.25,168196.76,4957814.56,3750,1546623.45,7204536.38,0,0,0,0
,,,,,,,357260,2017,3,122200606.89,124312715.44,87808035.25,89904381.3,0,-2005644.1,7519155.61,69641615.05,13100951.5,182570.56,0,11795816.71,39787630.43,851.12,1363001.35,167698.37,2904231.57,34608188.93,36791845.15,44563816.64,36162643.35,34362433.1,10830585.34,87808035.25,-958919.38,0,0,0
,,,,,,,333875,2017,3,147830605.27,146059836.67,20736002.4,20841849.63,0,0,2540392.97,16477397.4,8208193.82,156054.62,0,62488807.74,62785319.41,648129.59,726057.94,17126419.55,3504127.91,109242125.38,51477670.2,53105792.64,44259278.7,26691594.71,33632589.43,20736002.4,0,0,0,0
ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA I,Odontologia de Grupo,NÃO,0,,NÃO,,313891,2015,4,3076660.33,2313534.65,1735334.46,1735334.46,1735334.46,0,211801.83,1204533.25,67316.93,33541.51,0,528913.59,541679.02,0,53733.91,0,4867.28,1446287.68,997772.38,83334.37,176426.87,7286.79,897393.09,1735334.46,-158695.72,0,0,287601.27
,,,,,,,418676,2016,4,12235812.83,12207600.48,12563599.09,12580403.74,0,0,3370299.77,9980682.84,287950.25,410390.27,0,1158914.37,410288.18,0,18952.3,0,247324.82,3975.97,3872046.93,94377.37,2807451.35,0,1158972.95,12563599.09,-350714.53,15551.6,0,82516.6
,,,,,,,358282,2012,2,7222293.85,6493825.3,5658698.76,5658698.76,0,0,186270.07,4252900.15,2684473.81,0,0,1233241.57,802851.91,0,329.85,0,204831.67,776763.82,6943827.4,12825044.43,3657816.57,7094365.9,8415822.06,5720804.71,-88676.51,0,0,127601.25
,,,,,,,419249,2015,1,16460879.33,17271446.93,15900303.17,15900303.17,0,0,9139135.54,15281937.23,10731724.84,284720.82,0,1124707.9,154752.75,0,212594.66,0,425328.23,347981.5,16670425.82,2841716.07,14910406.82,0,5412302.67,15900303.17,0,0,0,0
HOSPITAL NOVO ATIBAIA S/A,Medicina de Grupo,NÃO,0,,NÃO,,329525,2012,1,23861394.15,24497762.01,11126266.68,11127121.16,0,0,1170211.34,8226279.44,1662404.46,28836.72,0,2797262.12,12939856.08,42023.94,1252.2,0,463503.71,13983104.74,19019213.99,27044501.38,22438423.69,14315984.29,9309307.39,11126266.68,-1417778.1,0,0,0
CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,Odontologia de Grupo,NÃO,233610,,SIM,,389358,2012,1,5103488.58,3798880.96,5276006.22,0,0,0,1918861.55,1520932.17,0,296180.98,0,1971684.48,10055.07,0,0,0,28.26,9906.6,4596704.66,1084541.64,1951771.73,551026.35,3178448.22,5276006.22,-242747.93,0,0,541165
,,,,,,,319180,2012,2,9571897.92,9502042.72,9666147.84,9751988.35,0,0,332328.73,8213848.49,2265686.34,25269.01,0,887812.49,321394.68,30421.34,29251.62,0,23296.71,61645.94,3668483.86,4513400.07,2752125.53,0,5429758.4,9666147.84,-444713.97,0,0,0
,,,,,,,367613,2012,2,2367495.21,2332209.64,1279172.18,1288874.94,0,0,128646.3,1056596.22,379538.1,14692.83,0,648351.26,592568.68,0,17293.2,0,20000.65,1105258.37,1553887.08,801876.68,557165.83,1126818.91,671779.02,1279172.18,-105953.1,0,0,6772.45
,,,,,,,355577,2012,3,51520052.23,51976327.63,22912563.74,23580004.79,0,-43967.49,54103.27,20587421.59,4631108.1,215036.58,0,3716328.66,26468485.86,0,8034.28,0,989054.94,28471910.54,12095300.28,13512939.25,14263306.36,8030543.36,3314389.81,22988506.07,-173721.99,0,0,83883.84
,,,,,,,357910,2012,3,16102636.98,17493931.73,15920217.22,15920217.22,0,0,1719539.46,12959328.43,6961425.25,0,0,1835875.46,2698697.75,0,0,0,30.09,0,5804268.34,2782281.1,7296920.62,0,1289628.82,15920217.22,0,0,0,0
,,,,,,,360465,2012,3,2987376.86,3949911.9,2867638.02,2867638.02,0,0,334458.88,2519190.86,2283058.7,25379.64,0,1267869.39,2495.24,59404.2,0,0,75572.57,0,2754255.79,4238597.02,3907089.19,2552048.38,533715.24,2867638.02,0,0,0,0
,,,,,,,335541,2012,3,18979183.2,18507360.55,11626291.34,11626291.34,0,0,301138.59,8906059.75,2087271.39,93970.55,0,2804064.36,6621275.41,0,44383.51,0,81990.48,7389638.99,6512543.75,2745181.06,3044283.34,3436614.69,2776826.78,11626291.34,-325245.71,0,0,37209.6
UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTO,Cooperativa odontológica,SIM,37627,220,SIM,,370711,2012,4,1966482.95,1887017.25,1955907.05,0,0,0,195515.04,1259104.79,0,41884.88,0,515516.25,34693.29,0,0,0,35818.04,64436.85,427311.99,33099.54,228324.2,0,232087.33,1955907.05,-68538.93,0,0,0
,,,,,,,359033,2012,4,12680088.06,12146007.87,11759217.35,11759217.35,0,0,161839.1,7846871.48,1754909.09,127408.15,0,2962105.35,1096612.08,0,31192.24,0,113010.81,1545180.96,7390465.52,5317102.01,2537648.74,8420025.76,1749893.03,11886736.75,-1200782.74,0,0,114391.45
,,,,,,,309028,2012,4,20616180.56,19939674.54,12170772.65,12170772.65,0,0,1258239.43,3544672.42,1149362.39,73773.67,0,6406712.76,9913044.18,0,0,0,1471.51,8201417.05,4304533.93,1097790.52,2232123.75,135439.69,3034761.01,12170772.65,0,0,0,0
,,,,,,,343765,2013,1,2548049.06,2376035.88,1197986.4,1197986.4,0,0,61727.12,888820.65,459633.89,7697.64,0,265213.92,1198735.82,0,31787.02,5995.81,15567.85,1372103.29,2166473.72,1551363.5,962361.99,1135979.91,1447482.14,1197986.4,-59823.46,0,0,0
,,,,,,,342807,2013,1,40944167.16,40109482.68,22031235.86,23258054.17,0,0,2249849.79,16668072.15,8596329.54,152890.72,0,4398800.2,18057118.55,112413.06,244735.4,221565.87,720188,18461403.36,23604689.61,64745655.43,28591938.66,7534013.34,52224393.04,22016462.53,0,0,0,0
UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGI,Cooperativa odontológica,SIM,36274,190,SIM,,347795,2013,3,7049261.09,6595995.86,5115338.45,5115338.45,4252427.08,0,477747.39,2941210.29,1241015.74,78760.51,60250.97,1977133.83,1568258.66,150,214713.29,0,30482.57,1853081.04,5777470.55,1262766.9,1764245.45,1831751.66,2990975.11,5115338.45,-133871.69,0,0,0
,,,,,,,319147,2013,3,131142125.04,126238131.96,127891155.16,128736312.29,0,-635591.65,15122954.58,105204208.52,34476251.66,1791617.15,0,14666548.75,4039072.12,9043.26,2910067.49,518736.8,527642.16,59717.78,60458179.31,8216071.15,37948421.58,4101627.98,21720207.82,127653602.97,0,0,0,0
,,,,,,,361941,2013,3,31105550.77,31627946.27,27954493.64,28419374.39,0,-357604.74,564253.99,23620284.96,5872526.86,107835.62,0,4644170.09,2772207.96,1163.42,395619.08,22191.6,482284.22,3615591.07,8304851.17,12552846.85,8819359,4585391.41,8115850.93,27927479.22,-855330.2,0,0,140507.82
MASSA FALIDA DE ADMINISTRADORA BRASILEIRA D,Medicina de Grupo,NÃO,0,,NÃO,,413305,2013,3,13654292.66,12888456.48,12478395.61,12984381.49,203069.98,0,1390984.47,6651745.36,3527885.89,202577.91,0,2638086.09,2857516.06,0,489219.61,0,538531.06,1014895.85,7528026.98,11144485.94,6776745.06,3477153.47,7732104.76,12478395.61,-328218.41,0,0,79326.55
,,,,,,,306665,2013,3,36159182.84,39630684.65,31981628.86,31919081.08,0,0,3784618.83,29597837.43,18189712,135990.84,0,6460216.14,3233470.41,8298.52,398096.96,133177.8,194871.31,4301953.02,17274374.71,28343356.51,22633774.27,31942549.64,-5487090.88,32049393.85,-723438.79,0,0,0
,,,,,,,402770,2013,3,3257524.1,2576867.94,587188.05,587188.05,0,0,107187.39,52839.92,73199.67,0,0,2361411.98,43986.39,0,5701,0,118629.65,2713003.14,3163758.99,1031302.31,1645881.55,698970.73,1169552.86,590065.05,-51245.09,0,0,0
AGEMED SAÚDE LTDA - EM LIQUIDAÇÃO EXTRAJUDI,Medicina de Grupo,NÃO,0,,NÃO,,339601,2013,4,118183203.25,117745450.51,108215471.22,108228867.69,421528.87,0,11941016.59,86490050.99,18140394.82,6763100.7,0,15176010.14,7941857.73,0,1119468.3,15000,1374430.95,10389040.99,28968910.03,15052198.63,25808619.39,9103298.56,9088540.44,108215471.22,-1555777.26,0,0,417102.47
,,,,,,,307751,2013,4,38347268.5,31433982.52,36268897.06,36268897.06,0,0,5127190.38,26929930.78,9809013.31,0,0,3426361.58,811417.78,0,2051553.01,0,266272.38,26818.43,30926477.12,86925.09,12358147.56,156407,18498847.65,36268897.06,0,0,0,0
PROASA SAÚDE,Medicina de Grupo,NÃO,38,,SIM,,310522,2013,4,47931857.49,50707808.21,45403779.67,45403779.67,0,0,7725.69,44845355.33,7593445.47,0,0,3896852.19,1740429.18,0,1740705.94,172121.56,225171.51,615250.32,22080196.21,370524.52,7781239.97,0,14669480.76,45403779.67,0,0,0,0
,,,,,,,342131,2013,4,13805964.85,13462626.73,12109122.66,12109122.66,0,0,427198.27,8566746.95,1715829.99,154889.42,0,3054086.32,1456737.55,1302.46,451298.55,0,228864.03,1221612.81,5647038.8,2370869.84,2608972.49,3170482.5,2238453.65,12133053.49,0,0,0,0
PRONTOMED NOVO HAMBURGO LTDA.,Medicina de Grupo,NÃO,0,,NÃO,,302490,2013,4,8330552.54,8288272.45,5889066.6,5889066.6,338146.17,0,34460.03,3941887.09,872871.58,26884.13,0,2167530.66,2051361.37,0,95356.72,0,100609.2,2676049.24,1242442.24,854421.83,1651309.44,80180.06,365374.57,5889066.6,-170686.16,0,0,11880.49
,,,,,,,321958,2013,4,141662961.27,134028748.07,98681722.89,98795352.01,0,0,6798560.99,83495413.5,12328555.43,2737958.08,0,28423237.67,18917707.07,0,2572037.76,0,454431.75,38196344.17,28830576.51,14325260.07,18878413.66,6083487.76,18193935.16,100982564.15,-87984.81,0,0,0
,,,,,,,417343,2014,1,844286.98,839694.23,0,0,0,0,0,0.01,0.01,0,0,54761.95,779750.99,0,0,0,5181.28,0,441141.75,3802,265509.53,0,179434.22,849866.68,0,0,0,588.01
,,,,,,,306398,2014,1,77704923.41,74777244.18,64096554.61,64096554.61,0,0,7874538.49,48536832.72,22721835.49,694878.72,0,11074549.38,14376767.27,4267.91,1110173.83,279831.06,89948.18,13070108.02,59312874.58,56659701.69,40187537.45,27298369.16,48486669.66,64158099.94,-622803.54,0,0,608074.87
,,,,,,,330892,2014,1,1737370.33,1372728.76,1552864.49,1556327.33,0,0,26559.79,1010890.84,900534.69,28427.76,0,308284.19,11032.52,0,158452.65,0,14093.45,27218.85,6885709.15,801374.44,1068680.86,58084.98,6560317.75,1552864.49,-1165.66,0,0,0
,,,,,,,350729,2014,2,12960740.12,13235985.07,12362459.39,12362459.39,0,0,315691.38,10714190.29,4238497.71,116275.33,0,2021875.68,178888.55,3158.15,510621.66,31785.64,201597.07,55873.43,5155765.92,3706901.05,5000803.58,719368.82,3422538.05,12362459.39,0,0,0,4798.53
,,,,,,,335657,2014,3,25150779.48,23294258.64,23382803.44,23382803.44,0,0,1879336.39,20515378.08,7743194.43,0,0,3805139.82,-1216206.85,-5352.27,732911.77,0,195299.86,1510088.3,6349000.92,10856775.34,10745120.22,1739437.23,3223685.35,23382803.44,-475024.03,0,0,358987.38
,,,,,,,412295,2014,3,13571047.16,11878940.97,12987598.22,12987598.22,0,0,88349.71,9849081.35,4227560.02,0,0,1307904.36,571976.56,0,582758.34,0,149978.7,690.6,11064726.37,1378087.02,5477064.41,13560,5260082.79,12987598.22,0,0,0,0
LIFEDAY PLANOS DE SAÚDE LTDA.,Medicina de Grupo,NÃO,0,,NÃO,,309699,2014,3,2924692.71,2823030.96,463094.25,463094.25,0,0,24877.31,244168.68,99776.83,0,0,1005053.9,1563639.79,0,67314.67,0,10168.59,2586780.83,1309364.62,1292737.65,414801.82,0,2187300.45,463094.25,-22903.76,0,0,31082.84
,,,,,,,369012,2014,3,5698236.66,5221254.07,5577131.42,5577131.42,0,0,325040.38,4607273.16,1132585.92,0,0,570779.21,17481.16,5994.62,121105.24,0,19725.92,0,2393973.16,5129.1,1172563.5,3448.76,746107.41,5577131.42,0,0,0,0
,,,,,,,418323,2014,4,7031790.96,7092526.17,-6910.44,0,0,0,0,0.01,0.01,5303400.51,0,1460216.31,0,0,0.12,0,328909.34,0,1271266.56,10145.97,1202898.83,0,78513.7,7080213.97,0,0,0,35819.8
,,,,,,,310361,2015,1,7934162.49,8649602.52,857973.67,857973.67,0,0,444809.15,457710.8,492521.7,0,0,909883.91,6736254.33,0,89569.78,23960.52,545753.48,6962658.52,15144373.75,10872429.37,18460074.77,8910031.11,-1353302.76,857973.67,0,0,0,0
,,,,,,,345776,2015,1,14755144.01,14872520.63,8611308.23,8614721.36,0,0,2003641.53,7708828.74,3276966.41,59281.1,0,1284028.91,5695439.97,0,191759.65,0,124941.91,6104049.05,10581240.32,9963672.79,7782774.76,6082066.44,6680071.91,8612026.13,-152690.82,0,0,0
